User ID,Vehicle Model,Battery Capacity (kWh),Updated Battery Capacity (kWh),Battery Capacity with Degradation Min (kWh),Battery Capacity with Degradation Max (kWh),Charging Station ID,Charging Station Location,Region,Country,City Latitude,City Longitude,Charging Start Time,Charging End Time,Charging Date,Charging Starting Hour,Charging Ending Hour,Charging Duration (hours),Time of Day,Day of Week,Weekend,Holiday,Energy Consumed (kWh),Charging Rate (kW),State of Charge (Start %),State of Charge (End %),State of Charge Difference (%),State of Charge Category,Distance Driven (since last charge) (km),Temperature (°C),Charging Cost (USD),Vehicle Age (years),Charger Type,User Type,Is Energy Valid?,Is DC Fast Valid?
681,Hyundai Kona,100.0,39.2,39.2,64.8,237,Chicago,Illinois,United States,41.8755616,-87.6244212,2024-01-29 08:00:00,2024-01-29 10:21:00,2024-01-29,08:00:00,10:21:00,0.9998347402393436,Afternoon,Tuesday,No,No,27.28221643798108,24.478005326798822,54.573853324395245,74.28770014952136,19.71384682512611,Low,130.78815463221682,-19.633272877395726,12.45233588300988,0.0,DC Fast Charger,Long-Distance Traveler,Yes,Yes
682,Hyundai Kona,75.0,43.74157654648483,37.462327699999996,61.927521299999995,237,Chicago,Illinois,United States,41.8755616,-87.6244212,2024-01-29 09:00:00,2024-01-29 10:53:00,2024-01-29,09:00:00,10:53:00,2.460808920693919,Night,Friday,No,No,11.514718098963709,3.8023033275213214,18.886157164062443,82.46833405689074,63.5821768928283,Medium,234.87916492055172,-20.051866153178512,31.186780425230648,3.0,Level 1,Long-Distance Traveler,Yes,Yes
683,Nissan Leaf,62.0,31.98494083177739,22.972073540413877,59.34452331273585,497,Los Angeles,California,United States,34.0536909,-118.242766,2024-01-29 10:00:00,2024-01-29 12:52:00,2024-01-29,10:00:00,12:52:00,1.465804515944262,Afternoon,Monday,No,No,9.44816711008226,40.51570933543204,75.62404762261002,93.73758915768624,18.113541535076223,Low,115.37806159223754,-20.448584043552007,17.593331704402168,2.8963606640999924,DC Fast Charger,Commuter,Yes,No
684,Nissan Leaf,85.0,39.73456983921888,21.91939811592337,56.62511179946871,219,Chicago,Illinois,United States,41.8755616,-87.6244212,2024-01-29 11:00:00,2024-01-29 13:05:00,2024-01-29,11:00:00,13:05:00,1.8580966641953,Night,Thursday,No,No,53.104493654248735,12.620547147036431,33.6601357810824,52.83378326682362,19.17364748574122,Low,74.38140222321842,-9.932600990099647,40.3175304739871,6.0,Level 2,Casual Driver,No,Yes
685,Chevy Bolt,75.0,60.0,60.0,65.0,487,Chicago,Illinois,United States,41.8755616,-87.6244212,2024-01-29 12:00:00,2024-01-29 13:02:00,2024-01-29,12:00:00,13:02:00,3.191827856187692,Evening,Tuesday,No,No,28.788056755331933,33.372714771158726,40.83054026198938,61.64756308118157,20.817022819192196,Low,125.8286099263755,-17.050149309861496,11.34356700419534,0.0,Level 1,Commuter,Yes,Yes
686,Tesla Model 3,75.0,59.053083893449475,46.36082511828125,76.03175319398125,424,Houston,Texas,United States,29.7589382,-95.3676974,2024-01-29 13:00:00,2024-01-29 15:54:00,2024-01-29,13:00:00,15:54:00,1.2881060252543053,Afternoon,Wednesday,No,No,51.20692408624951,9.977877021843266,59.75759842874595,67.38758549248693,7.629987063740984,Low,178.11509933838914,-10.93194191357324,24.57716643900033,5.0,Level 2,Commuter,Yes,Yes
687,Hyundai Kona,101.10298785881888,39.2,39.2,64.8,461,Houston,Texas,United States,29.7589382,-95.3676974,2024-01-29 14:00:00,2024-01-29 17:01:00,2024-01-29,14:00:00,17:01:00,2.6906032551566943,Night,Saturday,Yes,No,7.275443511373867,21.06032430839848,12.88478096498137,72.4517483132095,59.56696734822813,Medium,66.80027139939963,-2.803523038145603,34.654040907546545,0.0,Level 2,Commuter,Yes,Yes
688,Tesla Model 3,83.14159588676097,57.37526105422927,47.06682753125,77.18959715125,151,Los Angeles,California,United States,34.0536909,-118.242766,2024-01-29 15:00:00,2024-01-29 18:07:00,2024-01-29,15:00:00,18:07:00,3.136575204406548,Night,Sunday,Yes,No,42.69140537961698,49.23385306128027,68.84864852016932,86.41348670667381,17.56483818650449,Low,109.38827191780068,1.3414804863901253,38.37508852670592,4.0,Level 2,Casual Driver,Yes,Yes
689,Tesla Model 3,100.0,51.94664633052678,49.25,80.77,123,New York,New York,United States,40.7128,-74.006,2024-01-29 16:00:00,2024-01-29 19:39:00,2024-01-29,16:00:00,19:39:00,2.228619732721868,Evening,Friday,No,No,74.34970162186968,18.03449260881751,61.99533259610632,78.78459856129506,16.789265965188733,Low,144.43722189921488,-22.25547148543375,31.42153777484048,1.0,Level 2,Long-Distance Traveler,No,Yes
690,Chevy Bolt,50.0,59.04356144861528,58.2135,63.064625,144,Chicago,Illinois,United States,41.8755616,-87.6244212,2024-01-29 17:00:00,2024-01-29 19:50:00,2024-01-29,17:00:00,19:50:00,2.967779748643271,Afternoon,Friday,No,No,79.96222628140413,9.807729926080174,20.760171808157708,98.43286888943882,77.67269708128111,High,278.47568363906424,-15.137078882874903,13.149916300642058,2.0,Level 2,Long-Distance Traveler,No,Yes
691,Hyundai Kona,100.0,45.14713960288341,36.9003927845,60.998608480499996,478,New York,New York,United States,40.7128,-74.006,2024-01-29 18:00:00,2024-01-29 21:39:00,2024-01-29,18:00:00,21:39:00,1.389640351950641,Evening,Tuesday,No,No,57.23283445266599,30.94275330829091,22.44089942066365,63.15177111448933,40.71087169382568,Medium,36.00389596159371,-17.316342828304006,5.66399012717631,4.0,Level 1,Commuter,No,Yes
692,Hyundai Kona,62.0,43.74157654648483,37.462327699999996,61.927521299999995,189,Los Angeles,California,United States,34.0536909,-118.242766,2024-01-29 19:00:00,2024-01-29 20:16:00,2024-01-29,19:00:00,20:16:00,3.068545305244945,Afternoon,Saturday,Yes,No,39.223093374363,25.603799331857445,14.127521086604636,66.70572559279873,52.57820450619409,Medium,252.9319825548704,2.3341516630540067,11.95063657727633,3.0,Level 2,Commuter,Yes,Yes
693,BMW i3,100.0,22.12491757951949,18.24023,40.943495000000006,255,Los Angeles,California,United States,34.0536909,-118.242766,2024-01-29 20:00:00,2024-01-29 22:21:00,2024-01-29,20:00:00,22:21:00,1.229348211397581,Afternoon,Saturday,Yes,No,10.420110802780291,18.89970325569965,54.97882573715829,59.780788575001054,4.8019628378427655,Low,143.56103568738638,-5.948274163652775,8.942145214401862,2.0,Level 1,Commuter,Yes,Yes
694,Tesla Model 3,85.0,62.22051702857705,44.98043155038442,73.76790774263044,68,Houston,Texas,United States,29.7589382,-95.3676974,2024-01-29 21:00:00,2024-01-29 23:53:00,2024-01-29,21:00:00,23:53:00,1.551271282498898,Night,Friday,No,No,47.19744469005413,23.43002274979381,74.87748787760317,94.07356949467206,19.196081617068884,Low,278.9265238402248,-1.9889216165313508,9.9884727910293,7.0,Level 1,Casual Driver,Yes,Yes
695,Tesla Model 3,75.0,51.94664633052678,49.25,80.77,104,Chicago,Illinois,United States,41.8755616,-87.6244212,2024-01-29 22:00:00,2024-01-30 01:43:00,2024-01-29,22:00:00,01:43:00,3.998843750930618,Morning,Friday,No,No,64.450811584597,21.47178993172093,46.22043610199324,89.43899158085306,43.21855547885981,Medium,231.19223169147637,-7.240580255673674,31.667822130613803,1.0,Level 1,Commuter,No,Yes
696,Nissan Leaf,85.0,34.83334202353788,22.592077215,58.36286613875,336,San Francisco,California,United States,37.7792588,-122.4193286,2024-01-29 23:00:00,2024-01-30 02:58:00,2024-01-29,23:00:00,02:58:00,2.262536220950611,Afternoon,Wednesday,No,No,37.84729729719263,2.8261462517994547,55.25180507003179,100.0,44.74819492996821,Medium,173.23290189326207,-4.232260889578205,8.330983169593306,4.0,Level 2,Casual Driver,Yes,Yes
697,BMW i3,61.38144492828766,18.8,18.8,42.2,159,Los Angeles,California,United States,34.0536909,-118.242766,2024-01-30 00:00:00,2024-01-30 01:12:00,2024-01-30,00:00:00,01:12:00,2.50293726102557,Afternoon,Saturday,Yes,No,42.69140537961698,41.12611693007159,36.34699295575206,78.65787558587593,42.31088263012387,Medium,200.38808819473533,3.468500322251254,8.818942546495213,0.0,Level 2,Commuter,No,Yes
698,Nissan Leaf,62.0,42.063208649538275,21.59060714418452,55.77573512247668,309,Chicago,Illinois,United States,41.8755616,-87.6244212,2024-01-30 01:00:00,2024-01-30 01:37:00,2024-01-30,01:00:00,01:37:00,0.6201625989999864,Evening,Monday,No,No,79.26318452230387,27.64508954769722,80.47359963678021,81.06159952378948,0.5879998870092749,Low,108.9552568443528,-8.22267708572803,27.606621088126865,7.0,Level 1,Commuter,No,Yes
699,Nissan Leaf,100.0,29.593867009476092,23.2854,60.15395,362,New York,New York,United States,40.7128,-74.006,2024-01-30 02:00:00,2024-01-30 02:32:00,2024-01-30,02:00:00,02:32:00,2.5287380943690696,Afternoon,Sunday,Yes,No,38.61710108945668,43.01294385875995,55.495496987087286,70.98523133366572,15.489734346578437,Low,283.1400362865993,1.2878572132867165,10.40128286283271,2.0,Level 2,Commuter,No,Yes
700,Nissan Leaf,62.0,24.0,24.0,62.0,409,Houston,Texas,United States,29.7589382,-95.3676974,2024-01-30 03:00:00,2024-01-30 05:34:00,2024-01-30,03:00:00,05:34:00,1.478023096097471,Afternoon,Tuesday,No,No,24.401133035107133,31.115244479482783,51.25486777484991,65.98351536998533,14.728647595135413,Low,32.039490764758696,-4.672061260732742,24.134635523601357,0.0,Level 1,Long-Distance Traveler,Yes,Yes
701,Chevy Bolt,75.0,59.52135098914481,59.1,64.025,300,New York,New York,United States,40.7128,-74.006,2024-01-30 04:00:00,2024-01-30 04:41:00,2024-01-30,04:00:00,04:41:00,3.805961295935017,Afternoon,Tuesday,No,No,26.179783257937025,25.857794702299618,66.53596712230103,81.32643859059355,14.790471468292523,Low,243.87124463166649,-20.732500778302306,26.5968547612086,1.0,Level 2,Commuter,Yes,Yes
702,Chevy Bolt,75.0,57.61615557555753,55.6329901419375,60.26907265376562,396,Los Angeles,California,United States,34.0536909,-118.242766,2024-01-30 05:00:00,2024-01-30 06:53:00,2024-01-30,05:00:00,06:53:00,2.854360526745444,Afternoon,Wednesday,No,No,42.69140537961698,45.45609302548899,46.278037482878126,58.47829058329158,12.200253100413455,Low,151.86656920456252,-0.2502384795138113,22.85367292287481,5.0,Level 2,Commuter,Yes,Yes
703,Nissan Leaf,62.0,39.73456983921888,21.91939811592337,56.62511179946871,90,Los Angeles,California,United States,34.0536909,-118.242766,2024-01-30 06:00:00,2024-01-30 06:45:00,2024-01-30,06:00:00,06:45:00,3.246572899301348,Afternoon,Sunday,Yes,No,28.68467333811884,16.487468098425715,13.892462559930523,81.56870399845545,67.67624143852493,Medium,248.0224941305415,-16.1804673693232,30.52226562304346,6.0,Level 1,Commuter,Yes,Yes
704,BMW i3,62.0,28.140590409888617,17.170195190806645,38.54160835383193,357,New York,New York,United States,40.7128,-74.006,2024-01-30 07:00:00,2024-01-30 08:47:00,2024-01-30,07:00:00,08:47:00,2.9597802593630083,Morning,Wednesday,No,No,34.72671289756062,24.021573950806896,80.99232289671558,94.75959997585818,13.767277079142602,Low,264.7324232132674,-21.016574028706366,25.478646503811067,6.0,Level 2,Commuter,No,Yes
705,Tesla Model 3,100.0,50.0,50.0,82.0,256,Los Angeles,California,United States,34.0536909,-118.242766,2024-01-30 08:00:00,2024-01-30 11:57:00,2024-01-30,08:00:00,11:57:00,0.6132085077161415,Night,Monday,No,No,56.65756369693637,21.069771396509864,84.61526142274654,88.99562892720596,4.380367504459414,Low,151.96650872316795,-8.129076820106414,12.846529275978984,0.0,Level 1,Casual Driver,No,Yes
706,BMW i3,50.0,23.70625244874004,17.966626549999997,40.329342575,496,Chicago,Illinois,United States,41.8755616,-87.6244212,2024-01-30 09:00:00,2024-01-30 10:28:00,2024-01-30,09:00:00,10:28:00,2.8339269826645257,Afternoon,Thursday,No,No,5.583797770172537,35.82084576495499,68.59711303472281,95.58825531366833,26.991142278945517,Low,125.25857779948792,-8.605036309243287,35.00912880039168,3.0,Level 1,Casual Driver,Yes,Yes
707,Hyundai Kona,85.0,44.60261510647574,37.119584081650395,61.360945114564934,353,Los Angeles,California,United States,34.0536909,-118.242766,2024-01-30 10:00:00,2024-01-30 13:26:00,2024-01-30,10:00:00,13:26:00,1.6215747563116645,Evening,Tuesday,No,No,9.669665590124442,37.51415163304576,48.38561451259521,71.20894956034991,22.823335047754696,Low,145.13270890073923,-18.8583708987105,16.716821965769462,3.6081348728532543,Level 2,Commuter,Yes,Yes
709,Tesla Model 3,75.0,59.85155046047498,46.01896829090875,75.47110799709036,9,Chicago,Illinois,United States,41.8755616,-87.6244212,2024-01-30 12:00:00,2024-01-30 15:39:00,2024-01-30,12:00:00,15:39:00,2.280942968456774,Afternoon,Sunday,Yes,No,58.281853729008496,32.976500057737226,34.459615544112054,84.48778807694728,50.02817253283523,Medium,205.39547022079915,-3.2632216814484396,31.952997736716917,5.48970015202478,Level 1,Commuter,Yes,Yes
710,Tesla Model 3,50.0,59.053083893449475,46.36082511828125,76.03175319398125,12,San Francisco,California,United States,37.7792588,-122.4193286,2024-01-30 13:00:00,2024-01-30 14:18:00,2024-01-30,13:00:00,14:18:00,4.2283057378742,Afternoon,Friday,No,No,47.88862466678341,26.4252189690936,82.18039755013481,83.00880488864827,0.8284073385134576,Low,235.8950309401682,2.4493387825613726,13.426059143998266,5.0,Level 1,Commuter,Yes,Yes
711,Hyundai Kona,62.0,39.2,39.2,64.8,325,Los Angeles,California,United States,34.0536909,-118.242766,2024-01-30 14:00:00,2024-01-30 15:20:00,2024-01-30,14:00:00,15:20:00,3.990952264160988,Afternoon,Sunday,Yes,No,10.55815619752912,17.23173869250797,58.68570516038113,64.658324089453,5.972618929071871,Low,37.99444109844923,0.1445148688671575,29.843007313741943,0.0,Level 1,Casual Driver,Yes,Yes
712,Hyundai Kona,62.0,42.28273461691021,38.03282,62.87058,438,Los Angeles,California,United States,34.0536909,-118.242766,2024-01-30 15:00:00,2024-01-30 16:02:00,2024-01-30,15:00:00,16:02:00,2.954305533429753,Morning,Monday,No,No,12.12848439962642,9.582158682023236,48.94788600827787,77.67619770811736,28.728311699839487,Low,81.64473755406577,-4.655890959399211,38.121241218258966,2.0,DC Fast Charger,Casual Driver,Yes,No
713,Nissan Leaf,75.0,37.32525335228727,22.253196056774996,57.487423146668746,244,Houston,Texas,United States,29.7589382,-95.3676974,2024-01-30 16:00:00,2024-01-30 16:59:00,2024-01-30,16:00:00,16:59:00,0.7087385462007003,Night,Tuesday,No,No,45.9092521544369,26.312150401609657,40.71611726313112,97.28846478393484,56.572347520803724,Medium,194.2513955234278,-1.9978602708266893,11.234497775213969,5.0,Level 2,Commuter,No,Yes
714,Chevy Bolt,75.0,60.0,60.0,65.0,182,Houston,Texas,United States,29.7589382,-95.3676974,2024-01-30 17:00:00,2024-01-30 20:36:00,2024-01-30,17:00:00,20:36:00,1.9781475768604837,Evening,Saturday,Yes,No,8.115370261050328,25.603799331857445,22.18992507323624,99.6280979332727,77.43817286003646,High,223.4058066531342,0.9395282295347189,26.846863527631847,0.0,DC Fast Charger,Long-Distance Traveler,Yes,No
715,Chevy Bolt,50.0,60.0,60.0,65.0,284,New York,New York,United States,40.7128,-74.006,2024-01-30 18:00:00,2024-01-30 19:45:00,2024-01-30,18:00:00,19:45:00,3.944488764646076,Morning,Monday,No,No,9.623141257761764,34.938865911318366,61.57800907196332,68.59374207434695,7.015733002383627,Low,28.95833542942806,-9.220873607312825,29.80554365122593,0.0,Level 1,Commuter,Yes,Yes
716,BMW i3,100.0,28.140590409888617,17.170195190806645,38.54160835383193,312,New York,New York,United States,40.7128,-74.006,2024-01-30 19:00:00,2024-01-30 19:44:00,2024-01-30,19:00:00,19:44:00,1.8664816416786207,Morning,Thursday,No,No,27.8542104539734,37.68861950326764,12.17065798944529,98.07896305795944,85.90830506851415,High,89.81454216199296,-18.69752113947077,37.96070854587784,6.0,DC Fast Charger,Commuter,Yes,No
717,Nissan Leaf,85.0,24.0,24.0,62.0,99,New York,New York,United States,40.7128,-74.006,2024-01-30 20:00:00,2024-01-30 21:51:00,2024-01-30,20:00:00,21:51:00,0.6564859609421378,Afternoon,Saturday,Yes,No,23.2226343840928,5.406718024307384,17.513436634097637,97.23831329500736,79.72487666090973,High,214.20091795488923,-5.049889164052418,30.837150626255116,0.0,Level 1,Long-Distance Traveler,Yes,Yes
718,Nissan Leaf,50.0,26.842267517500556,23.64,61.07,197,Houston,Texas,United States,29.7589382,-95.3676974,2024-01-30 21:00:00,2024-01-30 23:01:00,2024-01-30,21:00:00,23:01:00,3.735302162259872,Night,Tuesday,No,No,21.308572550577523,28.04359239194004,78.29829103715065,91.71603560211943,13.417744564968785,Low,198.7338105752665,-20.814071550185147,39.92534587197503,1.0,DC Fast Charger,Casual Driver,Yes,No
719,Nissan Leaf,50.0,26.842267517500556,23.64,61.07,482,New York,New York,United States,40.7128,-74.006,2024-01-30 22:00:00,2024-01-30 22:52:00,2024-01-30,22:00:00,22:52:00,3.010517385146997,Afternoon,Sunday,Yes,No,77.45749045486116,47.33304581130439,63.57208978428879,68.75240394776228,5.180314163473483,Low,273.6978210236848,-19.467801009108413,38.25663659490896,1.0,DC Fast Charger,Long-Distance Traveler,No,No
720,Nissan Leaf,62.0,34.83334202353788,22.592077215,58.36286613875,366,New York,New York,United States,40.7128,-74.006,2024-01-30 23:00:00,2024-01-31 02:55:00,2024-01-30,23:00:00,02:55:00,3.6496256877146847,Evening,Friday,No,No,32.25299063735733,71.6210409570786,45.41422996353133,78.6383229213933,33.22409295786197,Medium,25.05757787305148,-18.847524853061866,35.48158300718735,4.0,Level 2,Commuter,Yes,Yes
721,Chevy Bolt,50.0,59.04356144861528,58.2135,63.064625,226,San Francisco,California,United States,37.7792588,-122.4193286,2024-01-31 00:00:00,2024-01-31 02:03:00,2024-01-31,00:00:00,02:03:00,2.9645416277610583,Night,Saturday,Yes,No,17.929285125178676,35.13960562879264,77.08652146669706,87.36946835959859,10.28294689290152,Low,219.14057363218888,-21.98248989126201,11.483340609236896,2.0,Level 2,Casual Driver,Yes,Yes
722,Chevy Bolt,100.0,57.61615557555753,55.6329901419375,60.26907265376562,333,New York,New York,United States,40.7128,-74.006,2024-01-31 01:00:00,2024-01-31 02:14:00,2024-01-31,01:00:00,02:14:00,0.6842951580787797,Afternoon,Tuesday,No,No,77.29578007017075,5.971664972824204,52.89673368546667,74.0491279791676,21.152394293700922,Low,86.4568508507111,-22.71798242364168,8.431094782973393,5.0,DC Fast Charger,Long-Distance Traveler,No,Yes
723,Nissan Leaf,75.0,37.32525335228727,22.253196056774996,57.487423146668746,103,Los Angeles,California,United States,34.0536909,-118.242766,2024-01-31 02:00:00,2024-01-31 03:31:00,2024-01-31,02:00:00,03:31:00,2.11720414560859,Evening,Monday,No,No,26.493008140946493,7.148790446098545,55.39403574401752,56.75239993639017,1.3583641923726475,Low,261.41104964428166,-6.844972481307955,27.96868973479901,5.0,Level 1,Long-Distance Traveler,Yes,Yes
724,BMW i3,50.0,20.48992262919771,18.518,41.567,106,Houston,Texas,United States,29.7589382,-95.3676974,2024-01-31 03:00:00,2024-01-31 06:56:00,2024-01-31,03:00:00,06:56:00,2.544566059466172,Morning,Thursday,No,No,55.30273056094204,37.34746081473556,71.91664638264722,88.37524193738372,16.458595554736505,Low,106.93964742381894,-1.0064226861831946,24.08202573037472,1.0,Level 2,Commuter,No,Yes
725,Tesla Model 3,100.0,55.632642308106036,47.78358125,78.36507325,365,Chicago,Illinois,United States,41.8755616,-87.6244212,2024-01-31 04:00:00,2024-01-31 07:48:00,2024-01-31,04:00:00,07:48:00,2.1936622255764453,Evening,Saturday,Yes,No,10.192259430922377,14.435352434618428,14.184548280774854,71.74589400625973,57.56134572548488,Medium,298.9694610309599,-20.773516188865656,29.61595785137218,3.0,DC Fast Charger,Long-Distance Traveler,Yes,No
726,Tesla Model 3,42.22396426286603,51.94664633052678,49.25,80.77,368,San Francisco,California,United States,37.7792588,-122.4193286,2024-01-31 05:00:00,2024-01-31 05:44:00,2024-01-31,05:00:00,05:44:00,1.3061013638644594,Evening,Monday,No,No,62.63400990213397,37.57454771494434,69.88302901476676,89.70899824393155,19.825969229164784,Low,38.61495714773572,-17.113654411422818,18.48403980371912,1.0,Level 1,Commuter,No,Yes
728,Nissan Leaf,62.0,34.83334202353788,22.592077215,58.36286613875,78,Houston,Texas,United States,29.7589382,-95.3676974,2024-01-31 07:00:00,2024-01-31 08:33:00,2024-01-31,07:00:00,08:33:00,1.4995568792791971,Night,Wednesday,No,No,12.350406115320627,44.0476453908667,47.07173172848,68.83315695012828,21.76142522164828,Low,152.25986699080715,-9.438962614874898,24.30929723635528,4.0,DC Fast Charger,Long-Distance Traveler,Yes,No
729,Chevy Bolt,75.0,57.142596832347316,54.798495289808436,59.36503656395914,75,Los Angeles,California,United States,34.0536909,-118.242766,2024-01-31 08:00:00,2024-01-31 11:23:00,2024-01-31,08:00:00,11:23:00,2.573551148931767,Morning,Monday,No,No,28.248510232660248,26.640176850452665,53.82003673204953,67.23316373441783,13.413127002368299,Low,149.00427080858486,-8.503285420007213,16.52212514810843,6.0,Level 1,Casual Driver,Yes,Yes
730,Tesla Model 3,62.0,62.22051702857705,44.98043155038442,73.76790774263044,42,New York,New York,United States,40.7128,-74.006,2024-01-31 09:00:00,2024-01-31 12:33:00,2024-01-31,09:00:00,12:33:00,1.901457614097896,Night,Sunday,Yes,No,53.18988765045248,4.875602271353545,59.10391672336647,95.23017417720116,36.1262574538347,Medium,166.98175067619556,2.9972828601697348,36.92869645022542,7.0,Level 1,Casual Driver,Yes,Yes
731,Hyundai Kona,62.0,40.28869314205594,38.79339692402026,64.1278602213396,422,Los Angeles,California,United States,34.0536909,-118.242766,2024-01-31 10:00:00,2024-01-31 13:21:00,2024-01-31,10:00:00,13:21:00,1.9815097094694272,Morning,Saturday,Yes,No,63.97196694472084,41.34889744678012,54.84308704413998,99.1304953506278,44.28740830648782,Medium,90.79486285484404,-12.67082513338587,10.340106053576346,0.6898866541271644,DC Fast Charger,Commuter,No,No
732,Hyundai Kona,75.0,39.2,39.2,64.8,324,New York,New York,United States,40.7128,-74.006,2024-01-31 11:00:00,2024-01-31 12:44:00,2024-01-31,11:00:00,12:44:00,1.756271660885669,Afternoon,Thursday,No,No,48.66355521084799,36.32372774760015,49.28268958934412,91.7460321625635,42.46334257321937,Medium,178.12130884759824,-6.104219114186374,15.39957845343005,0.0,Level 1,Long-Distance Traveler,No,Yes
733,BMW i3,75.0,35.36643009810793,15.755660802000689,35.36643009810793,181,New York,New York,United States,40.7128,-74.006,2024-01-31 12:00:00,2024-01-31 15:06:00,2024-01-31,12:00:00,15:06:00,1.924572535667712,Afternoon,Friday,No,No,51.16176878981536,14.898359207134598,40.35911245487125,79.59600701886347,39.23689456399222,Medium,258.28967829086355,-0.24267778493295347,35.91280515720252,11.688592472503668,DC Fast Charger,Casual Driver,No,No
734,Nissan Leaf,75.0,29.593867009476092,23.2854,60.15395,33,Houston,Texas,United States,29.7589382,-95.3676974,2024-01-31 13:00:00,2024-01-31 16:39:00,2024-01-31,13:00:00,16:39:00,3.375570509411532,Evening,Wednesday,No,No,68.24465321163233,49.36125110170392,57.90799490448934,88.30938417267018,30.401389268180836,Medium,276.3925880192631,-9.540997928745318,33.36036096937211,2.0,Level 1,Long-Distance Traveler,No,Yes
735,Tesla Model 3,62.0,60.66766261375588,45.665412741507026,74.89127689607153,71,New York,New York,United States,40.7128,-74.006,2024-01-31 14:00:00,2024-01-31 15:21:00,2024-01-31,14:00:00,15:21:00,1.0466206565434557,Evening,Monday,No,No,70.3848328268497,20.619603394084866,32.45935623541265,75.45762691513535,42.9982706797227,Medium,302.85248972263145,-21.387319645839074,25.437143248981023,6.0,DC Fast Charger,Long-Distance Traveler,No,No
736,Nissan Leaf,75.0,39.73456983921888,21.91939811592337,56.62511179946871,56,San Francisco,California,United States,37.7792588,-122.4193286,2024-01-31 15:00:00,2024-01-31 18:31:00,2024-01-31,15:00:00,18:31:00,2.6210352581150014,Night,Saturday,Yes,No,56.55292752021,4.340098531957683,29.26035318542457,88.25311988557496,58.99276670015039,Medium,12.024294092276849,-11.938021287854852,38.84657688665273,6.0,Level 2,Long-Distance Traveler,No,Yes
737,Tesla Model 3,85.0,60.66766261375588,45.665412741507026,74.89127689607153,105,San Francisco,California,United States,37.7792588,-122.4193286,2024-01-31 16:00:00,2024-01-31 17:57:00,2024-01-31,16:00:00,17:57:00,2.7388169441628936,Morning,Sunday,Yes,No,16.827771594461893,14.511282307810957,30.615241986716526,82.46098167708193,51.845739690365406,Medium,199.3017716628444,-3.352779528293526,11.579766187038956,6.0,Level 1,Long-Distance Traveler,Yes,Yes
738,BMW i3,62.0,28.140590409888617,17.170195190806645,38.54160835383193,200,San Francisco,California,United States,37.7792588,-122.4193286,2024-01-31 17:00:00,2024-01-31 18:26:00,2024-01-31,17:00:00,18:26:00,3.681183965657999,Morning,Sunday,Yes,No,76.46827351726323,25.603799331857445,51.915828302066544,72.54621701191297,20.63038870984643,Low,270.49493595761044,3.693388897043444,37.0583929740194,6.0,DC Fast Charger,Casual Driver,No,No
739,BMW i3,100.0,24.77751425399284,17.77833015925954,39.906677272380456,101,Houston,Texas,United States,29.7589382,-95.3676974,2024-01-31 18:00:00,2024-01-31 19:52:00,2024-01-31,18:00:00,19:52:00,3.597765518900319,Morning,Sunday,Yes,No,6.0651617128073525,46.62351208569203,19.6468972894588,71.19100274361134,51.544105454152536,Medium,92.40439692859523,-2.6154849795124098,16.178031410568018,3.697095409121533,DC Fast Charger,Long-Distance Traveler,Yes,No
740,Hyundai Kona,62.0,40.76931706442143,38.612,63.827999999999996,256,Los Angeles,California,United States,34.0536909,-118.242766,2024-01-31 19:00:00,2024-01-31 20:35:00,2024-01-31,19:00:00,20:35:00,1.582369811687995,Evening,Tuesday,No,No,10.137709442892056,36.077844709089504,34.89212626163041,99.87119867405448,64.97907241242407,Medium,217.59663464578475,4.8981890975546625,26.554263704807763,1.0,Level 1,Commuter,Yes,Yes
741,Nissan Leaf,75.0,37.32525335228727,22.253196056774996,57.487423146668746,307,Chicago,Illinois,United States,41.8755616,-87.6244212,2024-01-31 20:00:00,2024-01-31 22:59:00,2024-01-31,20:00:00,22:59:00,3.111666691610565,Evening,Wednesday,No,No,62.5376105258264,24.187852316655015,14.823808108603975,69.84305861012679,55.01925050152281,Medium,257.3131551501769,-7.138978849204083,21.66319864595176,5.0,Level 2,Commuter,No,Yes
742,Hyundai Kona,62.0,47.80348348714059,35.801683589341515,59.182374912993104,74,New York,New York,United States,40.7128,-74.006,2024-01-31 21:00:00,2024-01-31 21:49:00,2024-01-31,21:00:00,21:49:00,2.36717911894266,Morning,Thursday,No,No,42.69140537961698,31.714702326630785,80.99831078490269,84.04691901123175,3.0486082263290655,Low,158.36045105736642,2.441308207601796,18.099218357694404,6.0,DC Fast Charger,Long-Distance Traveler,Yes,No
743,Nissan Leaf,37.32971365145482,24.0,24.0,62.0,171,Chicago,Illinois,United States,41.8755616,-87.6244212,2024-01-31 22:00:00,2024-01-31 23:02:00,2024-01-31,22:00:00,23:02:00,1.8113551144469375,Evening,Tuesday,No,No,16.497212038654055,9.554956967284827,50.5319393342964,93.95394941310784,43.42201007881143,Medium,225.2552691628917,-0.11302797720231202,12.189221570993306,0.0,Level 2,Long-Distance Traveler,Yes,Yes
744,Hyundai Kona,94.20058699032565,42.28273461691021,38.03282,62.87058,377,Los Angeles,California,United States,34.0536909,-118.242766,2024-01-31 23:00:00,2024-02-01 00:41:00,2024-01-31,23:00:00,00:41:00,0.9931487332559414,Morning,Thursday,No,No,9.127828166953716,25.603799331857445,51.270037949732725,54.35077646652079,3.0807385167880668,Low,191.1482271152946,-14.043225670247498,8.658388335703481,2.0,Level 1,Commuter,Yes,Yes
